pago_id,fecha,subs_id
9862,1/11/2021,360
9863,1/12/2023,360
9864,8/4/2021,361
9865,8/5/2021,361
9866,8/6/2021,361
9867,8/7/2021,361
9868,8/8/2021,361
9869,8/9/2021,361
9870,8/10/2021,361
9871,8/11/2021,361
9872,8/12/2023,361
9873,11/4/2021,362
9874,11/5/2021,362
9875,11/6/2021,362
9876,11/7/2021,362
9877,11/8/2021,362
9878,11/9/2021,362
9879,11/10/2021,362
9880,11/11/2021,362
9881,11/12/2023,362
9882,1/3/2021,363
9883,1/4/2021,363
9884,1/5/2021,363
9885,1/6/2021,363
9886,1/7/2021,363
9887,1/8/2021,363
9888,1/9/2021,363
9889,1/10/2021,363
9890,1/11/2021,363
9891,1/12/2023,363
9892,23/2/2021,364
9893,23/3/2021,364
9894,23/4/2021,364
9895,23/5/2021,364
9896,23/6/2021,364
9897,23/7/2021,364
9898,23/8/2021,364
9899,23/9/2021,364
9900,23/10/2021,364
9901,23/11/2021,364
9902,23/12/2023,364
9903,21/8/2021,365
9904,21/9/2021,365
9905,21/10/2023,365
9906,21/8/2021,366
9907,21/9/2021,366
9908,21/10/2023,366
9911,13/11/2020,367
9912,13/12/2020,367
9913,13/1/2021,367
9914,13/2/2021,367
9915,13/3/2021,367
9916,13/4/2021,367
9917,13/5/2021,367
9918,13/6/2021,367
9919,13/7/2021,367
9920,13/8/2021,367
9909,13/9/2021,367
9921,13/10/2021,367
9910,13/11/2021,367
9922,13/12/2023,367
9923,7/2/2021,368
9924,7/3/2021,368
9925,7/4/2021,368
9926,7/5/2021,368
9927,7/6/2021,368
9928,7/7/2021,368
9929,7/8/2021,368
9930,7/9/2021,368
9931,7/10/2021,368
9932,7/11/2021,368
9933,7/12/2023,368
9938,14/9/2020,369
9939,14/10/2020,369
9940,14/11/2020,369
9941,14/12/2020,369
9942,14/1/2021,369
9943,14/2/2021,369
9944,14/3/2021,369
9945,14/4/2021,369
9934,14/5/2021,369
9946,14/6/2021,369
9935,14/7/2021,369
9947,14/8/2021,369
9936,14/9/2021,369
9948,14/10/2021,369
9937,14/11/2021,369
9949,14/12/2023,369
9950,19/9/2021,370
9951,19/10/2021,370
9952,19/11/2021,370
9953,19/12/2023,370
9954,12/4/2021,371
9955,12/5/2021,371
9956,12/6/2021,371
9957,12/7/2021,371
9958,12/8/2021,371
9959,12/9/2021,371
9960,12/10/2021,371
9961,12/11/2021,371
9962,12/12/2023,371
9966,21/10/2020,372
9967,21/11/2020,372
9968,21/12/2020,372
9969,21/1/2021,372
9970,21/2/2021,372
9971,21/3/2021,372
9972,21/4/2021,372
9973,21/5/2021,372
9974,21/6/2021,372
9963,21/7/2021,372
9975,21/8/2021,372
9964,21/9/2021,372
9976,21/10/2021,372
9965,21/11/2021,372
9977,21/12/2023,372
9983,25/8/2020,373
9984,25/9/2020,373
9985,25/10/2020,373
9986,25/11/2020,373
9987,25/12/2020,373
9988,25/1/2021,373
9989,25/2/2021,373
9978,25/3/2021,373
9990,25/4/2021,373
9979,25/5/2021,373
9991,25/6/2021,373
9980,25/7/2021,373
9992,25/8/2021,373
9981,25/9/2021,373
9993,25/10/2021,373
9982,25/11/2021,373
9994,25/12/2023,373
9995,13/9/2021,374
9996,13/10/2021,374
9997,13/11/2021,374
9998,13/12/2023,374
9999,10/11/2020,375
10000,10/12/2020,375
10001,10/1/2021,375
10002,10/2/2021,375
10003,10/3/2021,375
10004,10/4/2021,375
10005,10/5/2021,375
10006,10/6/2021,375
10007,10/7/2021,375
10008,10/8/2021,375
10009,10/9/2021,375
10010,10/10/2021,375
10011,10/11/2021,375
10012,10/12/2023,375
10013,25/6/2021,376
10014,25/7/2021,376
10015,25/8/2021,376
10016,25/9/2021,376
10017,25/10/2021,376
10018,25/11/2021,376
10019,25/12/2023,376
10020,12/12/2020,377
10021,12/1/2021,377
10022,12/2/2021,377
10023,12/3/2021,377
10024,12/4/2021,377
10025,12/5/2021,377
10026,12/6/2021,377
10027,12/7/2021,377
10028,12/8/2021,377
10029,12/9/2021,377
10030,12/10/2021,377
10031,12/11/2021,377
10032,12/12/2023,377
10033,11/10/2021,378
10034,11/11/2021,378
10035,11/12/2023,378
10036,16/6/2021,379
10037,16/7/2021,379
10038,16/8/2021,379
10039,16/9/2021,379
10040,16/10/2021,379
10041,16/11/2023,379
10042,12/12/2023,380
10043,5/8/2020,381
10044,5/9/2020,381
10045,5/10/2020,381
10046,5/11/2023,381
10047,13/11/2023,382
10048,9/8/2023,383
10049,9/9/2020,384
10050,9/10/2020,384
10051,9/11/2020,384
10052,9/12/2020,384
10053,9/1/2021,384
10054,9/2/2021,384
10055,9/3/2021,384
10056,9/4/2021,384
10057,9/5/2021,384
10058,9/6/2021,384
10059,9/7/2021,384
10060,9/8/2021,384
10061,9/9/2021,384
10062,9/10/2021,384
10063,9/11/2021,384
10064,9/12/2023,384
10065,13/12/2023,385
10066,28/6/2021,386
10067,28/7/2021,386
10068,28/8/2021,386
10069,28/9/2021,386
10070,28/10/2021,386
10071,28/11/2021,386
10072,28/12/2023,386
10073,8/9/2021,387
10074,8/10/2021,387
10075,8/11/2021,387
10076,8/12/2023,387
10077,18/8/2021,388
10078,18/9/2021,388
10079,18/10/2021,388
10080,18/11/2021,388
10081,18/12/2023,388
10082,8/6/2020,389
10083,8/7/2020,389
10084,8/8/2020,389
10085,8/9/2020,389
10086,8/10/2020,389
10087,8/11/2020,389
10088,8/12/2020,389
10089,8/1/2021,389
10090,8/2/2021,389
10091,8/3/2021,389
10092,8/4/2021,389
10093,8/5/2023,389
10094,3/12/2023,390
10095,27/5/2021,391
10096,27/6/2021,391
10097,27/7/2023,391
10098,12/12/2023,392
10099,14/12/2023,393
10103,21/10/2020,394
10100,21/11/2020,394
10101,21/12/2020,394
10102,21/1/2023,394
10104,8/6/2023,395
10105,9/11/2021,396
10106,9/12/2023,396
10107,26/6/2021,397
10108,26/7/2021,397
10109,26/8/2023,397
10110,25/7/2020,398
10111,25/8/2020,398
10112,25/9/2020,398
10113,25/10/2023,398
10117,30/11/2020,399
10118,30/12/2020,399
10119,30/1/2021,399
10120,28/2/2021,399
10121,28/3/2021,399
10122,28/4/2021,399
10123,28/5/2021,399
10124,28/6/2021,399
10125,28/7/2021,399
10116,28/8/2021,399
10114,28/9/2021,399
10115,28/10/2023,399
10131,22/8/2020,400
10132,22/9/2020,400
10133,22/10/2020,400
10134,22/11/2020,400
10135,22/12/2020,400
10136,22/1/2021,400
10137,22/2/2021,400
10126,22/3/2021,400
10138,22/4/2021,400
10127,22/5/2021,400
10139,22/6/2021,400
10128,22/7/2021,400
10129,22/8/2021,400
10130,22/9/2023,400
10144,14/9/2020,401
10145,14/10/2020,401
10146,14/11/2020,401
10147,14/12/2020,401
10148,14/1/2021,401
10149,14/2/2021,401
10150,14/3/2021,401
10151,14/4/2021,401
10140,14/5/2021,401
10141,14/6/2021,401
10142,14/7/2021,401
10143,14/8/2023,401
10153,18/12/2020,402
10154,18/1/2021,402
10155,18/2/2021,402
10156,18/3/2021,402
10157,18/4/2021,402
10158,18/5/2021,402
10159,18/6/2021,402
10160,18/7/2021,402
10161,18/8/2021,402
10152,18/9/2023,402
10164,25/11/2020,403
10165,25/12/2020,403
10166,25/1/2021,403
10167,25/2/2021,403
10168,25/3/2021,403
10169,25/4/2021,403
10170,25/5/2021,403
10171,25/6/2021,403
10172,25/7/2021,403
10173,25/8/2021,403
10162,25/9/2021,403
10174,25/10/2021,403
10163,25/11/2021,403
10175,25/12/2023,403
10176,6/11/2021,404
10177,6/12/2023,404
10178,6/3/2021,405
10179,6/4/2021,405
10180,6/5/2021,405
10181,6/6/2021,405
10182,6/7/2021,405
10183,6/8/2021,405
10184,6/9/2021,405
10185,6/10/2021,405
10186,6/11/2021,405
10187,6/12/2023,405
10188,30/8/2021,406
10189,30/9/2021,406
10190,30/10/2021,406
10191,30/11/2021,406
10192,30/12/2023,406
10193,11/11/2020,407
10194,11/12/2020,407
10195,11/1/2021,407
10196,11/2/2021,407
10197,11/3/2021,407
10198,11/4/2021,407
10199,11/5/2021,407
10200,11/6/2021,407
10201,11/7/2021,407
10202,11/8/2021,407
10203,11/9/2021,407
10204,11/10/2021,407
10205,11/11/2021,407
10206,11/12/2023,407
10208,24/12/2020,408
10209,24/1/2021,408
10210,24/2/2021,408
10211,24/3/2021,408
10212,24/4/2021,408
10213,24/5/2021,408
10214,24/6/2021,408
10215,24/7/2021,408
10216,24/8/2021,408
10217,24/9/2021,408
10218,24/10/2021,408
10207,24/11/2023,408
10219,5/1/2021,409
10220,5/2/2021,409
10221,5/3/2021,409
10222,5/4/2021,409
10223,5/5/2021,409
10224,5/6/2021,409
10225,5/7/2021,409
10226,5/8/2021,409
10227,5/9/2021,409
10228,5/10/2021,409
10229,5/11/2021,409
10230,5/12/2023,409
10236,14/8/2020,410
10237,14/9/2020,410
10238,14/10/2020,410
10239,14/11/2020,410
10240,14/12/2020,410
10241,14/1/2021,410
10242,14/2/2021,410
10231,14/3/2021,410
10243,14/4/2021,410
10232,14/5/2021,410
10244,14/6/2021,410
10233,14/7/2021,410
10245,14/8/2021,410
10234,14/9/2021,410
10246,14/10/2021,410
10235,14/11/2021,410
10247,14/12/2023,410
10249,24/12/2020,411
10250,24/1/2021,411
10251,24/2/2021,411
10252,24/3/2021,411
10253,24/4/2021,411
10254,24/5/2021,411
10255,24/6/2021,411
10256,24/7/2021,411
10257,24/8/2021,411
10258,24/9/2021,411
10259,24/10/2021,411
10248,24/11/2021,411
10260,24/12/2023,411
10261,15/6/2020,412
10262,15/7/2020,412
10263,15/8/2020,412
10264,15/9/2023,412
10265,9/7/2020,413
10266,9/8/2020,413
10267,9/9/2020,413
10268,9/10/2020,413
10269,9/11/2020,413
10270,9/12/2020,413
10271,9/1/2021,413
10272,9/2/2021,413
10273,9/3/2021,413
10274,9/4/2021,413
10275,9/5/2021,413
10276,9/6/2021,413
10277,9/7/2021,413
10278,9/8/2021,413
10279,9/9/2021,413
10280,9/10/2021,413
10281,9/11/2021,413
10282,9/12/2023,413
10283,26/2/2021,414
10284,26/3/2021,414
10285,26/4/2021,414
10286,26/5/2021,414
10287,26/6/2021,414
10288,26/7/2021,414
10289,26/8/2021,414
10290,26/9/2021,414
10291,26/10/2021,414
10292,26/11/2021,414
10293,26/12/2023,414
10301,28/6/2020,415
10302,28/7/2020,415
10303,28/8/2020,415
10304,28/9/2020,415
10305,28/10/2020,415
10294,28/11/2020,415
10306,28/12/2020,415
10295,28/1/2021,415
10307,28/2/2021,415
10296,28/3/2021,415
10308,28/4/2021,415
10297,28/5/2021,415
10309,28/6/2021,415
10298,28/7/2021,415
10310,28/8/2021,415
10299,28/9/2021,415
10311,28/10/2021,415
10300,28/11/2021,415
10312,28/12/2023,415
10313,4/6/2020,416
10314,4/7/2020,416
10315,4/8/2020,416
10316,4/9/2020,416
10317,4/10/2020,416
10318,4/11/2020,416
10319,4/12/2020,416
10320,4/1/2021,416
10321,4/2/2021,416
10322,4/3/2021,416
10323,4/4/2021,416
10324,4/5/2021,416
10325,4/6/2021,416
10326,4/7/2021,416
10327,4/8/2021,416
10328,4/9/2021,416
10329,4/10/2021,416
10330,4/11/2021,416
10331,4/12/2023,416
10337,13/8/2020,417
10338,13/9/2020,417
10339,13/10/2020,417
10340,13/11/2020,417
10341,13/12/2020,417
10342,13/1/2021,417
10343,13/2/2021,417
10332,13/3/2021,417
10344,13/4/2021,417
10333,13/5/2021,417
10345,13/6/2021,417
10334,13/7/2021,417
10346,13/8/2021,417
10335,13/9/2021,417
10347,13/10/2021,417
10336,13/11/2021,417
10348,13/12/2023,417
10349,2/9/2021,418
10350,2/10/2023,418
10351,12/10/2020,419
10352,12/11/2020,419
10353,12/12/2020,419
10354,12/1/2021,419
10355,12/2/2021,419
10356,12/3/2021,419
10357,12/4/2021,419
10358,12/5/2021,419
10359,12/6/2021,419
10360,12/7/2021,419
10361,12/8/2021,419
10362,12/9/2021,419
10363,12/10/2021,419
10364,12/11/2021,419
10365,12/12/2023,419
